@RELATION clickbait_sample

@ATTRIBUTE id STRING
@ATTRIBUTE "word count" NUMERIC
@ATTRIBUTE "average word length" NUMERIC
@ATTRIBUTE "length of the longest word" NUMERIC
@ATTRIBUTE "whether start with number" {True, False}
@ATTRIBUTE "whether start with who/what/why/where/when/how" {True, False}
@ATTRIBUTE "number of stopwords" NUMERIC
@ATTRIBUTE polarity NUMERIC
@ATTRIBUTE subjectivity NUMERIC
@ATTRIBUTE "number of capital letters" NUMERIC
@ATTRIBUTE "number of all capital WORDS" NUMERIC
@ATTRIBUTE "number of punctuation (?, !)" NUMERIC
@ATTRIBUTE "number of bait words" NUMERIC
@ATTRIBUTE "presence of bait words" {True, False}
@ATTRIBUTE label {no-clickbait, clickbait}

@DATA
846180027624570881,12,5.083333333333333,8,False,False,3,0.39999999999999997,0.5333333333333333,1,0,1,0,False,clickbait
846142492588331008,18,5.055555555555555,11,False,False,8,0.0,0.0,5,1,0,0,False,no-clickbait
846077206338031617,11,5.909090909090909,10,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
846059181635485697,13,4.461538461538462,8,False,False,6,0.0,0.65,3,1,0,1,True,no-clickbait
846033520686436353,7,5.857142857142857,10,False,False,2,0.0,0.0,2,0,0,0,False,clickbait
846017158953943044,8,7.375,11,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
845949702285619200,12,6.0,10,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
845934512475398144,13,4.6923076923076925,10,False,False,2,0.0,0.0,5,0,0,0,False,no-clickbait
845923540469792768,7,5.285714285714286,15,False,False,2,-0.25,0.05,13,2,1,0,False,no-clickbait
845910625834455040,13,4.384615384615385,7,False,True,4,-0.3166666666666667,0.3,5,1,0,0,False,no-clickbait
845905577746354176,15,5.866666666666666,16,False,False,2,-0.2318181818181818,0.7022727272727273,12,1,0,0,False,no-clickbait
845901061932113920,15,3.933333333333333,7,False,False,8,0.35,0.75,5,1,0,2,True,no-clickbait
845818839027793923,11,5.454545454545454,8,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
845783747186298880,15,4.866666666666666,14,False,True,9,-0.3166666666666667,0.3,2,0,1,0,False,no-clickbait
845772288452521984,16,5.8125,10,False,False,3,0.03333333333333333,0.06666666666666667,4,1,0,0,False,no-clickbait
845761225493544961,8,4.0,8,False,False,4,0.5,0.5,3,0,0,0,False,clickbait
845756932258328576,13,4.153846153846154,9,False,False,5,0.13636363636363635,0.45454545454545453,4,0,0,1,True,no-clickbait
845742341340233730,9,4.666666666666667,7,False,False,4,0.0,0.0,3,0,1,0,False,clickbait
845735864437161984,12,5.5,11,False,False,5,0.07857142857142857,0.3357142857142857,3,0,0,0,False,no-clickbait
845666667082473473,14,4.928571428571429,11,True,False,4,0.0,0.0,9,0,0,0,False,no-clickbait
845657302338293760,20,4.0,9,False,False,5,0.08124999999999999,0.46875,7,0,1,0,False,clickbait
845646768943616001,14,4.642857142857143,11,False,False,5,0.0,0.0,4,1,0,0,False,no-clickbait
845618790251552768,8,5.125,8,False,False,1,0.0,0.0,2,1,0,0,False,no-clickbait
845596386905264128,11,5.363636363636363,10,False,False,3,0.0,0.0,4,0,0,0,False,no-clickbait
845576510119514113,7,5.142857142857143,10,False,False,3,0.0,0.0,11,1,1,0,False,clickbait
845568443546062848,11,3.272727272727273,5,False,False,6,0.0,0.0,4,1,1,1,True,clickbait
845507078118686720,7,6.142857142857143,10,False,False,1,-0.5,0.3,2,0,0,0,False,no-clickbait
845492975639674880,16,4.75,9,False,False,5,0.13636363636363635,0.45454545454545453,1,1,0,0,False,no-clickbait
845443103548985345,6,5.833333333333333,9,False,False,1,-0.1625,0.525,2,0,0,0,False,no-clickbait
845400853951528961,10,4.1,7,False,True,3,-0.5,0.3,4,1,0,0,False,no-clickbait
845355772359970817,10,4.8,8,False,False,2,0.0,0.0,3,1,0,0,False,no-clickbait
845354030666842112,14,4.428571428571429,8,False,False,6,0.5,0.5,5,0,0,1,True,clickbait
845320363076653058,16,3.8125,8,False,False,8,0.0,0.0,4,1,0,0,False,no-clickbait
845293928043757574,8,6.625,11,False,False,1,0.0,1.0,1,0,0,0,False,no-clickbait
845279070241902592,9,6.222222222222222,13,False,False,1,0.13636363636363635,0.45454545454545453,8,0,0,0,False,no-clickbait
845261834756263937,10,4.4,7,False,False,2,0.032467532467532464,0.3344155844155844,5,0,0,0,False,no-clickbait
845247592380424192,8,6.75,11,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
845240529952690177,17,4.411764705882353,9,False,False,7,0.0,0.0,1,0,0,0,False,clickbait
845112185806344193,3,8.666666666666666,16,False,False,0,0.0,0.0,2,0,0,0,False,clickbait
845108026835189760,15,4.0,12,False,False,8,0.17045454545454544,0.5,2,0,1,0,False,no-clickbait
845107892277661704,10,5.1,7,False,False,1,0.13636363636363635,0.45454545454545453,4,0,0,0,False,no-clickbait
845103529639530497,8,5.375,7,False,False,0,-0.35,0.1,3,0,0,0,False,no-clickbait
845056071559450624,17,5.470588235294118,10,False,False,7,-0.0625,0.2375,5,0,0,0,False,no-clickbait
845046467542835200,10,4.6,8,False,False,2,0.13636363636363635,0.45454545454545453,3,1,0,0,False,no-clickbait
845023600843378688,9,4.555555555555555,8,False,False,3,0.8125,0.95,3,1,3,0,False,no-clickbait
844934291662520320,14,4.785714285714286,11,True,False,5,0.5,0.5,3,0,0,0,False,no-clickbait
844929670252560385,18,4.833333333333333,11,False,False,6,0.375,0.7,5,0,0,0,False,no-clickbait
844916086608945152,14,4.5,8,False,False,6,0.0,0.5,1,0,0,0,False,clickbait
844916053302038528,13,3.6153846153846154,7,False,False,6,-0.025,0.2625,7,2,0,0,False,clickbait
844865388642951168,12,5.25,9,False,False,2,0.0,0.0,7,0,0,0,False,no-clickbait
844830620727439360,11,5.7272727272727275,11,False,False,2,-0.05,0.0,3,1,0,0,False,no-clickbait
844786634360967168,11,5.181818181818182,9,False,False,4,0.1,0.05,5,0,0,0,False,no-clickbait
844774855505436673,17,4.176470588235294,8,False,False,7,0.13636363636363635,0.45454545454545453,6,1,0,0,False,no-clickbait
844691049146605568,11,5.454545454545454,10,False,False,3,1.0,0.3,4,0,0,1,True,no-clickbait
844690903512109056,3,3.0,4,False,False,0,0.0,0.0,1,0,0,0,False,clickbait
844667887080099840,11,3.6363636363636362,6,False,False,2,-0.5,0.29999999999999993,12,1,0,0,False,no-clickbait
844621289407033344,17,5.588235294117647,14,False,False,9,0.0,0.0,3,1,0,0,False,no-clickbait
844604386412134400,10,6.2,10,False,False,2,0.0,0.0,3,0,0,0,False,clickbait
844590391739453442,7,6.0,10,True,False,2,0.0,1.0,0,0,0,0,False,clickbait
844585428120453122,15,3.8,7,False,False,5,-0.13181818181818183,0.42727272727272725,4,1,0,1,True,clickbait
844571127632551936,7,7.142857142857143,17,False,False,1,-0.5,0.4,2,0,1,0,False,no-clickbait
844557263956258816,20,4.5,10,False,False,9,0.11111111111111112,0.38888888888888884,6,1,0,0,False,no-clickbait
844553879555575809,12,5.833333333333333,13,False,False,3,0.125,0.6833333333333333,1,1,0,0,False,no-clickbait
844531640466591745,7,6.428571428571429,10,False,False,2,1.0,1.0,4,0,0,0,False,clickbait
844520310972002306,20,4.65,9,False,False,7,-1.0,1.0,2,0,0,1,True,no-clickbait
844503005982535680,16,4.5625,7,False,False,6,0.4166666666666667,0.5833333333333334,4,0,0,0,False,no-clickbait
844459391105601538,9,5.111111111111111,12,True,False,3,0.0,0.0,1,0,0,0,False,no-clickbait
844450232410787840,16,4.625,8,False,True,5,0.8,0.75,6,0,0,0,False,no-clickbait
844405026109997056,13,4.076923076923077,7,False,False,5,0.13636363636363635,0.5,12,0,0,0,False,clickbait
844386905789677568,15,4.2,9,False,False,2,-0.15555555555555559,0.2888888888888889,7,0,0,0,False,no-clickbait
844386836466274304,10,6.2,13,False,False,2,-0.1,0.1,9,1,0,0,False,no-clickbait
844363269234200578,13,4.846153846153846,10,False,False,5,0.0,0.0,4,0,0,0,False,clickbait
844336836499656706,16,5.6875,11,False,False,2,0.375,0.875,6,1,0,0,False,no-clickbait
844336346558713857,7,4.142857142857143,8,False,False,3,0.0,0.0,7,0,1,1,True,clickbait
844292856873410562,18,4.333333333333333,9,False,False,5,-0.15454545454545454,0.28484848484848485,3,0,0,0,False,no-clickbait
844256816880074752,17,4.0588235294117645,9,False,True,6,0.0,0.25,4,0,0,0,False,no-clickbait
844252590854602752,10,5.7,10,False,False,0,-0.025,0.1,3,0,0,0,False,no-clickbait
844248022082977792,15,4.733333333333333,10,False,False,6,0.1,0.4,4,1,0,0,False,no-clickbait
844223965652488192,16,4.0625,8,False,False,7,0.0,0.0,4,0,0,0,False,no-clickbait
844217562313449473,12,5.25,9,False,False,4,0.0,0.0,4,1,0,0,False,no-clickbait
844190658185302019,6,4.833333333333333,9,False,True,3,0.0,0.0,2,0,0,0,False,clickbait
844186934993993728,13,5.538461538461538,11,False,False,1,-0.2,0.3833333333333333,9,1,1,1,True,no-clickbait
844093237287682048,9,5.0,8,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
843990809414393856,14,3.7857142857142856,8,False,False,7,0.0,0.0,3,0,0,2,True,clickbait
843983511933665280,7,5.714285714285714,10,False,False,2,-0.5333333333333333,0.6833333333333332,1,0,0,0,False,no-clickbait
843908451688419329,14,4.857142857142857,8,False,False,4,0.35,0.55,5,0,0,0,False,no-clickbait
843837741578240000,13,5.076923076923077,10,False,False,2,0.0,0.0,9,1,0,0,False,no-clickbait
843831999382999041,18,5.277777777777778,10,False,False,6,-0.07777777777777779,0.3944444444444445,6,0,0,0,False,no-clickbait
843810510835535874,11,6.2727272727272725,15,False,False,4,0.5,1.0,4,0,0,0,False,clickbait
843808309287276545,10,5.4,10,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
843762252721389568,10,6.7,14,False,False,1,0.0,0.0,4,0,1,0,False,no-clickbait
843726572645441536,15,4.533333333333333,7,False,False,5,0.5,0.5,5,0,0,0,False,no-clickbait
843708205666570240,11,5.545454545454546,9,False,False,3,-0.16999999999999998,0.77,2,0,0,0,False,no-clickbait
843703959210479616,10,5.5,10,False,False,2,0.125,0.41666666666666663,4,0,0,0,False,no-clickbait
843694263695237120,17,5.0588235294117645,8,False,False,5,0.0,1.0,6,1,0,0,False,no-clickbait
843611798934831104,14,4.357142857142857,8,False,False,6,0.0,1.0,3,0,0,0,False,no-clickbait
843599969781235712,9,5.444444444444445,9,False,False,1,0.15,0.45,3,0,0,0,False,no-clickbait
843583112584028161,11,4.818181818181818,9,False,False,4,0.5,1.0,1,0,0,0,False,clickbait
843514746351620096,10,5.3,9,False,False,4,0.25,0.25,3,0,0,0,False,no-clickbait
843508507685113857,7,4.714285714285714,8,False,False,2,0.0,0.0,3,0,0,0,False,no-clickbait
843508454404841472,9,6.444444444444445,10,False,False,1,0.0,0.0,9,0,0,0,False,no-clickbait
843499874163286021,16,3.75,8,False,False,8,0.2,0.3,3,0,0,0,False,clickbait
843493246311514113,1,0.0,0,False,False,0,0.0,0.0,0,0,0,0,False,clickbait
843467348178812933,10,5.1,11,False,False,1,0.0,0.0,7,1,0,0,False,no-clickbait
843438081567080448,14,5.5,14,False,False,2,0.0,0.0,5,0,0,0,False,no-clickbait
843397255872823303,9,6.0,9,False,False,1,0.0,0.0,3,0,0,0,False,no-clickbait
843389115529945088,8,6.375,12,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
843350836629524480,17,5.235294117647059,9,False,False,7,0.0,0.6,4,0,1,0,False,no-clickbait
843230833276272640,8,5.125,9,False,False,2,0.0,0.0,4,1,0,0,False,no-clickbait
843227452562333696,13,5.0,10,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
843221160598917120,8,4.75,9,False,False,1,-0.2,0.4,3,0,0,0,False,no-clickbait
843202222590738433,12,6.916666666666667,13,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
843182300850544641,12,5.75,10,False,False,2,-0.5,0.5,9,2,0,0,False,no-clickbait
843154497476149249,12,4.5,7,False,False,4,0.0,0.0,6,1,0,0,False,no-clickbait
843110078551113729,17,5.470588235294118,9,False,False,5,-0.3625,0.5125,4,0,0,0,False,no-clickbait
843089984458571776,11,5.090909090909091,11,False,True,3,0.0,0.0,3,0,0,2,True,clickbait
843080220173369344,11,5.090909090909091,11,False,True,3,0.0,0.0,2,0,0,0,False,no-clickbait
843054560436350976,13,4.153846153846154,7,False,False,4,-0.2,0.4,2,1,0,0,False,no-clickbait
843046593892900864,12,6.166666666666667,9,False,False,3,0.0,0.65,3,0,0,0,False,no-clickbait
843031482293784577,10,5.1,8,False,False,1,0.0,0.0,3,0,0,0,False,no-clickbait
842964137290452992,10,4.4,8,False,False,2,0.0,0.0,1,0,0,0,False,clickbait
842949211331158016,7,5.571428571428571,10,False,False,2,0.018181818181818174,0.6772727272727272,1,0,0,0,False,clickbait
842915979470561280,15,6.133333333333334,11,False,False,3,0.25,0.3333333333333333,4,0,0,0,False,no-clickbait
842863751883886592,10,4.7,10,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
842846783214698496,11,4.2727272727272725,10,False,False,4,0.13636363636363635,0.5,7,1,0,0,False,no-clickbait
842807710160576512,18,5.166666666666667,14,False,False,8,-0.1875,0.5375,3,0,0,0,False,no-clickbait
842803236679696384,9,4.111111111111111,8,False,True,3,0.0,0.0,4,0,0,0,False,clickbait
842794697772974082,12,4.25,7,False,False,3,-0.13181818181818183,0.5772727272727273,6,1,0,1,True,no-clickbait
842774120660193280,2,4.0,6,False,False,0,0.0,0.0,1,0,0,0,False,clickbait
842764375228342272,12,4.916666666666667,7,False,False,4,0.0,0.3333333333333333,3,0,0,0,False,no-clickbait
842729801228214272,13,4.846153846153846,10,False,False,6,0.39999999999999997,0.6296296296296297,4,0,0,1,True,no-clickbait
842710371278475267,14,4.357142857142857,10,False,False,4,0.0,0.0,3,1,0,0,False,clickbait
842695163336187905,9,5.666666666666667,9,False,False,2,0.20000000000000004,0.45,1,0,0,0,False,no-clickbait
842666332822953984,12,5.25,9,False,False,5,0.0,0.0,2,0,0,0,False,no-clickbait
842641692801089536,15,5.066666666666666,11,False,False,5,0.0,1.0,4,0,0,0,False,no-clickbait
842628583231307777,7,5.571428571428571,7,False,False,0,-0.25,0.3333333333333333,1,0,0,0,False,clickbait
842572362159669248,7,6.571428571428571,11,False,False,0,0.0,0.0,7,1,0,0,False,no-clickbait
842561633574641665,12,7.166666666666667,16,False,False,3,0.0,0.0,12,0,0,0,False,no-clickbait
842516080543318016,14,5.571428571428571,14,False,True,5,0.0,0.0,4,0,0,0,False,no-clickbait
842474475224485888,2,6.0,8,False,False,1,0.0,0.0,0,0,0,0,False,clickbait
842422936061521920,11,5.0,10,False,False,4,0.0,0.0,2,0,0,0,False,no-clickbait
842422232563515392,12,4.5,7,False,False,5,-0.15,0.125,4,1,0,0,False,no-clickbait
842404550262837249,8,5.0,7,False,False,1,0.0,0.0,6,0,0,0,False,no-clickbait
842382533182513152,11,4.363636363636363,9,False,False,5,-0.4,0.7,3,0,0,1,True,clickbait
842369797706911744,21,4.238095238095238,7,False,False,9,-0.3,0.4,4,0,0,0,False,no-clickbait
842365856243941376,12,5.916666666666667,10,False,False,3,0.0,0.0,5,0,0,0,False,no-clickbait
842327107317448704,17,5.529411764705882,16,False,False,7,0.0,0.5,3,0,0,0,False,no-clickbait
842322053713788929,13,5.846153846153846,14,False,False,2,0.0,0.0,5,0,0,0,False,no-clickbait
842318136451911680,14,4.357142857142857,7,False,False,5,0.0,0.0,1,0,0,0,False,no-clickbait
842239133942730752,21,4.476190476190476,21,False,False,8,0.06818181818181818,0.40584415584415584,7,1,0,0,False,clickbait
842235221479153665,15,4.0,6,False,False,5,0.0,0.0,2,0,0,0,False,no-clickbait
842161764125052928,16,5.4375,11,False,False,4,0.0,0.0,3,1,0,0,False,no-clickbait
842145373036597248,13,5.846153846153846,12,False,False,4,-0.3666666666666667,0.6333333333333333,1,0,0,0,False,clickbait
842141110323535873,14,4.285714285714286,9,False,False,5,0.0,0.0,3,0,0,1,True,no-clickbait
842114946318106626,12,4.666666666666667,9,False,False,3,0.0,0.0,2,0,0,0,False,no-clickbait
842071680491106312,9,4.666666666666667,7,False,False,2,-0.16666666666666666,0.3333333333333333,4,0,0,0,False,no-clickbait
842041712964980736,14,4.857142857142857,9,False,False,5,0.06818181818181818,0.7272727272727273,3,0,0,0,False,no-clickbait
842003304083296260,9,6.0,11,False,False,2,0.0,0.0,7,1,0,0,False,no-clickbait
841931995072610306,12,6.0,10,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
841895489897418753,14,5.071428571428571,10,False,False,5,0.0,0.0,5,0,0,0,False,no-clickbait
841814707778555906,9,4.666666666666667,7,False,False,3,0.04999999999999999,0.6,3,0,0,0,False,clickbait
841801559352659968,10,3.7,5,False,False,3,1.0,0.3,1,0,0,1,True,clickbait
841790570842488832,7,6.571428571428571,13,False,False,2,0.0,0.0,2,0,0,0,False,no-clickbait
841772780148387840,11,5.0,9,False,False,3,0.0,0.0,3,0,0,0,False,no-clickbait
841766896491986944,18,3.611111111111111,9,False,False,7,0.25,0.3333333333333333,4,0,1,1,True,no-clickbait
841755824447979521,9,4.444444444444445,9,False,False,3,0.05,0.25,3,0,0,0,False,clickbait
841748742537662464,12,4.583333333333333,8,False,False,2,0.0,0.0,6,1,0,0,False,no-clickbait
841737433695821824,8,4.5,8,True,False,1,-0.5,1.0,0,0,0,1,True,clickbait
841713776382627840,3,2.6666666666666665,3,False,False,1,0.0,0.0,6,2,1,0,False,clickbait
841710532155625472,11,6.363636363636363,13,False,False,1,0.0,0.0,6,0,0,0,False,no-clickbait
841693440425508864,8,5.0,12,False,False,3,0.0,0.0,1,0,0,0,False,clickbait
841676546377150464,14,6.357142857142857,11,False,False,4,-0.5,0.5,2,0,0,0,False,no-clickbait
841675025258283008,16,3.625,7,False,False,6,-0.2,0.0,4,0,0,0,False,no-clickbait
841657569370361856,11,6.454545454545454,13,False,False,2,-0.5,1.0,10,1,0,0,False,no-clickbait
841622697629081600,15,5.133333333333334,14,False,False,5,-0.05,0.4,7,0,0,0,False,no-clickbait
841621722524766208,12,4.166666666666667,9,False,False,4,0.25,0.3333333333333333,1,0,0,0,False,no-clickbait
841594761194659840,11,4.7272727272727275,8,False,False,2,-0.1,0.1,8,1,0,0,False,no-clickbait
841546956061179904,18,4.777777777777778,12,False,False,8,0.0,0.0,2,0,0,1,True,no-clickbait
841427134409138176,12,5.0,9,False,False,4,0.06666666666666667,0.20793650793650795,1,0,0,0,False,clickbait
841409046813036544,9,7.777777777777778,14,False,False,0,0.13636363636363635,0.45454545454545453,9,1,0,0,False,no-clickbait
841388850157101056,13,4.461538461538462,12,False,False,2,0.0,0.0,11,0,0,1,True,no-clickbait
841383272022200320,14,4.857142857142857,8,False,False,4,0.0,0.0,4,0,0,0,False,no-clickbait
841345250283139072,11,6.090909090909091,13,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
841338102627065856,13,5.0,10,False,False,2,0.0,0.0,10,1,0,0,False,no-clickbait
841249406187917314,12,5.0,8,False,False,2,0.13636363636363635,0.5,5,0,0,0,False,no-clickbait
841210394983178240,13,4.076923076923077,8,False,False,6,0.0,0.5,5,1,0,0,False,no-clickbait
841204690599698432,8,6.5,9,False,False,1,0.0,0.0,5,0,0,0,False,no-clickbait
841182983784660992,12,5.416666666666667,7,False,False,3,0.125,0.25,4,0,0,0,False,no-clickbait
841133106472091653,5,6.2,9,False,False,1,0.0,0.0,1,0,0,0,False,no-clickbait
841125862825156608,8,4.375,7,False,False,3,0.0,0.0,2,0,1,0,False,clickbait
841052439272919040,15,4.133333333333334,8,False,False,8,0.06818181818181818,0.22727272727272727,2,0,1,0,False,no-clickbait
841050697592389632,6,4.166666666666667,5,False,False,2,-0.175,0.44999999999999996,1,0,0,0,False,clickbait
841007369819684864,16,5.8125,10,False,False,7,-0.6666666666666666,1.0,3,0,0,0,False,no-clickbait
840982209347612678,11,6.181818181818182,12,False,False,2,0.0,0.0,9,1,1,0,False,clickbait
840981281223540737,16,3.625,8,False,False,7,0.8,0.4,5,1,0,0,False,no-clickbait
840971626317512705,9,5.0,8,False,False,1,0.11212121212121212,0.5,7,0,0,0,False,no-clickbait
840948036679405568,14,4.5,10,False,False,5,0.0,0.65,3,0,0,0,False,no-clickbait
840946740249415680,12,5.25,12,False,False,3,0.2,0.2,5,1,0,0,False,clickbait
840925364897501185,13,4.384615384615385,13,False,False,6,-0.04999999999999999,0.6,2,1,0,1,True,clickbait
840866948816744448,7,5.0,7,False,False,0,0.30625,0.625,4,0,0,0,False,no-clickbait
840847801386967041,8,6.625,9,False,False,1,0.0,0.0,3,0,0,0,False,no-clickbait
840819654759198720,13,5.461538461538462,10,False,False,5,0.2,0.2,3,0,0,0,False,no-clickbait
840714330232508418,11,6.181818181818182,9,False,False,2,0.0,0.0,1,0,0,0,False,no-clickbait
840701447452909573,9,7.0,11,False,False,1,0.0,0.0,4,0,0,0,False,no-clickbait
840583349991292928,13,5.076923076923077,8,False,False,3,-0.16666666666666669,0.3333333333333333,6,0,0,1,True,no-clickbait
840502564521201664,17,4.294117647058823,10,False,False,5,0.525,0.3666666666666667,7,2,0,0,False,no-clickbait
840496110552666112,14,4.5,8,False,False,6,0.0,0.0,1,0,0,0,False,no-clickbait
840465064926797828,8,7.0,17,False,False,1,0.5,1.0,6,0,0,1,True,clickbait
840459023392616448,14,4.571428571428571,8,False,False,4,0.0,0.0,3,1,0,0,False,no-clickbait
840449966992695297,8,6.375,12,False,False,1,0.0,0.0,1,0,0,0,False,no-clickbait
840423051732881409,16,4.5,12,False,False,7,0.0,0.0,5,1,0,0,False,no-clickbait
840354096922185728,10,5.5,9,False,False,1,-0.1,0.2,4,0,0,0,False,no-clickbait
840351594621349888,17,4.117647058823529,10,False,False,5,-0.033333333333333326,0.08333333333333333,4,0,0,0,False,no-clickbait
840292118069411844,7,7.428571428571429,14,False,False,1,-0.125,0.125,5,0,0,0,False,no-clickbait
840283593003872256,12,4.666666666666667,8,False,False,3,-0.07500000000000001,0.475,5,0,0,0,False,no-clickbait
840266286345125888,10,5.1,11,False,False,3,0.0,0.0,13,1,0,0,False,no-clickbait
840252084863807489,13,5.538461538461538,11,False,False,2,0.0,0.0,15,2,0,0,False,no-clickbait
840238334286938112,17,4.647058823529412,10,False,False,6,0.0640625,0.271875,3,0,0,0,False,no-clickbait
840219313789362177,14,5.214285714285714,12,False,False,4,0.0,0.0,4,0,0,0,False,no-clickbait
840145212424912899,11,4.0,6,False,False,5,0.0,0.0,1,0,0,0,False,clickbait
840144213358469120,9,4.666666666666667,7,False,False,1,-0.4,0.4,2,0,0,0,False,no-clickbait
840125679526002688,15,4.333333333333333,9,False,False,5,0.13636363636363635,0.45454545454545453,6,1,0,0,False,no-clickbait
840120058932154369,9,5.444444444444445,9,False,False,1,0.625,1.0,5,0,1,0,False,no-clickbait
840114731474079748,11,4.818181818181818,7,False,False,2,0.5,0.15,1,0,0,1,True,no-clickbait
840072731878084614,7,5.0,8,True,False,1,0.3,0.3333333333333333,0,0,0,1,True,clickbait
840055492261076994,10,4.3,7,False,False,0,0.032467532467532464,0.3344155844155844,6,0,0,0,False,no-clickbait
840014524577124357,10,5.9,10,False,False,0,0.0,0.0,2,0,0,0,False,no-clickbait
840009579949899776,13,5.846153846153846,10,False,False,3,0.0,0.0,3,0,0,0,False,no-clickbait
839959440992448513,10,6.1,12,False,False,1,0.0,0.0,6,0,0,0,False,no-clickbait
839958989429334018,14,6.785714285714286,13,False,False,1,0.0,0.0,4,0,0,0,False,no-clickbait
839888506927349760,17,4.470588235294118,14,False,False,4,-0.1,0.025,11,0,0,0,False,no-clickbait
839866139043856384,12,4.166666666666667,6,False,False,4,0.0,0.0,4,0,1,0,False,no-clickbait
839849860589371392,12,6.083333333333333,10,False,False,3,-0.325,0.4,1,0,0,0,False,no-clickbait
839840745825665024,17,4.411764705882353,13,False,False,8,-0.1,0.9,10,2,0,0,False,clickbait
839793935614627840,9,4.444444444444445,8,False,False,2,-0.08181818181818185,0.42727272727272725,2,0,0,0,False,no-clickbait
839774011932340228,7,7.714285714285714,11,False,False,1,0.35,0.65,3,0,0,0,False,clickbait
839687777956454401,12,4.75,8,False,False,3,0.0,0.0,3,0,0,0,False,no-clickbait
839638389167116288,9,5.0,11,False,False,3,0.0,0.0,3,0,0,0,False,clickbait
839634358629707781,13,5.153846153846154,10,False,False,5,0.0,0.0,4,1,0,0,False,no-clickbait
839595335752298496,19,4.684210526315789,12,False,False,6,0.13636363636363635,0.45454545454545453,5,0,0,0,False,no-clickbait
839579836205121536,19,4.052631578947368,9,False,False,10,0.20833333333333334,0.7129629629629629,3,0,0,0,False,clickbait
839557292500660224,8,5.5,10,False,False,1,-0.7,0.2,2,0,0,0,False,no-clickbait
839555071427948545,15,4.333333333333333,12,False,False,8,0.5,0.15,3,0,1,1,True,no-clickbait
839543824401727492,11,4.818181818181818,7,False,False,3,1.0,0.3,3,0,0,1,True,no-clickbait
839535797023825920,10,4.4,8,False,False,5,0.0,0.0,2,1,0,0,False,no-clickbait
839510441143463937,12,4.25,8,False,False,4,0.0,0.0,2,0,0,0,False,no-clickbait
839506014458138625,16,4.375,13,False,False,8,0.29166666666666663,0.41666666666666663,4,1,0,0,False,clickbait
839503238449745920,9,4.555555555555555,10,False,False,3,-0.6,1.0,1,0,0,0,False,no-clickbait
839437311716835328,10,5.6,10,False,False,3,-0.4,0.7,5,1,0,0,False,no-clickbait
839404075082907648,19,4.894736842105263,22,False,False,8,0.06818181818181818,0.3,4,0,1,1,True,no-clickbait
839382897073086464,8,6.625,14,False,False,1,-0.25,1.0,3,0,0,0,False,no-clickbait
839302167982977024,8,6.75,11,False,False,1,0.2,0.4,1,0,0,0,False,no-clickbait
839264470899777536,9,6.333333333333333,12,False,False,1,0.0,0.0,2,0,0,0,False,no-clickbait
839259842992820224,3,10.333333333333334,16,False,False,0,0.0,0.0,6,0,0,0,False,clickbait
839248360418619392,12,5.75,10,False,False,3,0.25,0.5,4,0,0,0,False,no-clickbait
839235704622313475,13,5.384615384615385,11,True,False,3,0.13636363636363635,0.45454545454545453,3,0,0,0,False,clickbait
839198999773065223,12,4.75,7,False,False,4,0.5,0.5,6,0,0,0,False,no-clickbait
839155571437813760,13,4.846153846153846,8,False,False,4,0.2,0.2,5,0,1,0,False,clickbait
839083364204302336,12,4.416666666666667,8,False,False,6,-0.16666666666666666,0.06666666666666667,1,0,1,0,False,no-clickbait
839000418847948801,16,4.625,10,False,False,8,-0.125,0.375,2,0,0,0,False,no-clickbait
838967243539005440,8,4.5,7,False,False,4,0.625,0.5,1,0,1,1,True,clickbait
838957717813350404,16,5.875,11,False,False,3,0.0,0.1,8,0,0,0,False,no-clickbait
838889334006824960,9,4.555555555555555,9,False,False,2,0.13636363636363635,0.45454545454545453,2,0,1,0,False,no-clickbait
838825013939687424,10,4.5,8,False,True,4,0.0,0.0,3,0,0,0,False,clickbait
838806430547333120,15,4.933333333333334,10,False,False,3,0.13636363636363635,0.45454545454545453,6,0,0,1,True,no-clickbait
838759001210949632,12,5.416666666666667,11,False,False,4,0.0,0.0,4,0,0,0,False,no-clickbait
838755289440653312,16,5.625,9,False,False,4,0.0,0.1875,4,0,0,1,True,no-clickbait
838694817899167744,8,4.875,6,False,False,1,-0.1,0.2,1,0,0,0,False,no-clickbait
838685662354239488,9,5.555555555555555,10,False,False,3,0.0,0.0,3,1,0,0,False,no-clickbait
838666055987916801,9,6.333333333333333,12,False,False,1,-0.2,0.05,2,0,0,0,False,no-clickbait
838659456745398272,9,6.666666666666667,12,False,False,2,0.0,0.5,2,0,0,0,False,no-clickbait
